NO,Gender,Bornyear,Race,Player,Sportyear,Bestpride,Income,PrantEdu,PersonalEdu,WantJob,SS01,SS02,SS03,SS04,SS05,SS06,SS07,SS08,SS09,SS10,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,CB01,CB02,CB03,CB04,CB05,CB06,CB07,CB08,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10
20284,male,77,1,0,0,3,3,2,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20285,female,76,1,0,5,2,1,3,2,1,1,3,4,2,3,3,3,3,4,4,3,4,4,5,5,5,3,3,3,3,4,4,4,4,3,4,3,5,4,4,4,4,3,3,3,4,3,4
20286,male,77,1,0,7,2,2,2,2,1,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,5,5,5,5,4,4,4,4,4,4,3,3,3,3
20287,female,78,1,0,10,3,3,4,3,1,3,4,4,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4
20288,male,77,3,0,0,2,2,4,2,1,4,4,4,4,4,4,4,3,3,3,4,5,4,4,4,4,3,3,4,3,3,2,2,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4
20289,female,78,1,1,10,1,3,3,4,0,4,5,5,5,4,4,5,5,3,4,5,4,4,4,4,3,4,3,3,3,4,4,3,3,4,5,5,5,5,5,4,5,4,3,4,5,3,4
20290,male,77,1,1,10,3,1,4,3,1,2,4,5,3,3,4,3,3,4,5,5,5,4,4,4,4,4,4,3,4,4,4,5,3,5,3,4,5,3,4,3,4,3,3,3,4,3,4
20291,male,78,,0,9,2,2,3,2,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,4,4,3,4,4,4,3,3
20292,male,77,3,0,10,2,1,1,4,1,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20293,male,78,2,0,3,3,2,3,2,0,2,4,4,3,3,4,3,3,4,4,3,3,3,2,3,3,2,2,3,3,3,2,3,4,3,3,3,3,2,2,2,3,2,2,2,3,3,3
20294,male,77,1,0,10,3,3,5,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,4,3,3,4,4
20295,male,78,1,0,0,3,1,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20296,female,77,1,0,6,3,2,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20297,female,77,,0,12,2,2,4,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
20298,female,77,1,0,8,1,1,2,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20299,female,77,1,0,9,2,2,3,4,1,4,4,5,5,5,4,5,4,5,5,5,5,4,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5
20300,female,77,1,1,7,1,1,2,2,0,4,3,4,4,4,5,4,4,4,4,5,4,4,4,5,4,3,2,2,3,3,3,4,4,4,5,4,5,4,3,3,4,4,4,3,4,4,3
20301,female,77,1,0,10,3,1,3,2,1,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5
20302,female,78,1,0,6,2,1,3,3,1,4,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20303,male,76,1,1,12,2,1,2,2,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20304,female,77,1,0,11,1,2,2,4,1,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,3,4,4,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4
20305,male,78,1,0,0,2,2,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,3,3,2,4,5,5,5,5,4,4,3,5,5,4,5,4,4,4,5,5,4,4
20306,female,78,1,0,6,2,1,2,2,1,2,4,4,3,1,1,1,1,3,3,3,3,1,1,1,1,3,3,3,3,4,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3
20307,female,78,2,0,3,2,1,1,2,1,2,2,3,3,1,1,1,1,5,5,4,5,5,5,5,5,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4
20308,male,77,2,0,13,1,2,4,2,0,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4
20309,male,77,1,0,10,1,1,2,4,1,2,3,4,2,5,5,5,5,2,2,2,2,3,2,2,3,1,1,1,1,3,3,3,4,4,4,3,3,4,4,4,4,3,3,3,3,3,4
20310,male,78,1,0,4,3,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
20311,female,77,1,0,13,2,2,2,3,1,3,4,3,3,4,4,4,4,4,4,4,4,5,4,5,5,3,4,3,3,3,3,3,3,5,5,5,5,4,4,3,3,3,4,3,4,4,4
20312,female,78,1,0,3,3,2,4,3,0,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4
20313,male,78,1,0,9,2,2,99,3,1,2,3,5,2,3,3,4,4,5,5,5,5,4,3,4,4,3,5,4,4,3,4,4,3,4,5,4,4,4,3,4,4,3,4,4,3,5,4
20314,male,77,1,1,14,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20315,male,78,1,0,0,3,3,3,3,1,3,4,4,3,3,3,3,3,4,4,3,4,3,4,4,4,3,3,3,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,3,3,3,3
20316,male,77,1,0,9,2,2,4,2,1,2,4,5,3,4,5,5,5,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
20317,male,78,1,0,8,1,2,2,2,1,3,5,5,4,3,4,3,4,5,5,5,5,3,3,4,4,2,3,4,4,4,4,4,3,5,5,3,5,4,4,4,4,5,4,3,3,3,3
20318,female,78,1,0,10,3,2,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20319,male,77,1,0,10,2,1,3,4,0,1,1,1,1,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,4,5,4,5,5,4,4,5,4,4,4,4,4,4,3,4,4,4
20320,female,76,1,1,10,1,2,3,3,1,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,3,4,3,4,3,4,3,3,3,2,2,2,2,2
20321,male,77,1,0,1,3,1,3,2,1,3,3,3,4,3,3,3,2,3,3,3,2,3,3,3,3,4,4,4,3,4,3,3,4,4,3,3,4,3,3,3,2,2,3,4,4,4,3
20322,male,78,1,0,12,1,2,4,3,0,4,3,4,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,5,5,5,4,4,5,3,5,5,4,4,4,4,4,4,4,4,4
20323,male,77,1,0,3,3,1,3,2,0,2,3,4,4,3,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3
20324,male,77,1,0,15,2,2,4,3,1,2,3,3,3,3,4,4,4,4,3,3,4,3,3,4,4,4,4,3,4,3,4,4,4,3,4,2,4,4,4,4,4,3,4,4,4,4,4
20325,male,78,1,0,8,3,1,4,3,1,3,4,5,4,5,4,5,4,5,5,5,5,4,4,5,4,5,5,5,5,3,3,3,5,4,4,4,5,4,4,4,5,5,5,3,3,3,4
20326,male,77,1,0,3,1,2,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,3,3,3,4,4,4
20327,female,77,1,1,13,2,1,3,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,5,4,4,3,4,3,4,4,4,4
20328,female,78,1,0,13,3,2,4,2,1,4,4,4,4,5,5,4,5,3,3,4,4,2,2,3,4,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4
20329,male,77,1,0,3,3,2,4,2,1,5,5,5,5,5,4,4,3,4,4,5,5,5,5,5,5,3,2,4,4,5,5,3,2,3,3,4,4,5,5,3,3,4,3,3,3,4,5
20330,male,77,1,0,0,2,3,2,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,2
20331,female,77,1,0,9,2,1,1,2,0,2,4,4,2,5,5,5,5,5,5,5,5,3,4,5,3,1,4,4,4,2,4,2,3,4,5,4,5,5,4,4,4,4,3,2,2,2,2
20332,female,77,1,1,15,1,2,4,3,1,4,4,5,4,5,3,5,5,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,3,4,4,4
20333,male,78,,0,12,3,3,6,4,1,4,5,4,3,4,4,4,4,5,5,4,5,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5
20334,male,77,1,0,6,2,1,3,3,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4
20335,male,77,1,0,10,2,1,3,2,1,2,3,3,2,3,3,3,3,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,4,4,4,4,3,4
20336,female,76,2,0,4,1,1,3,3,1,5,5,5,5,5,5,5,5,3,5,4,4,5,4,5,5,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20337,male,78,2,1,7,1,1,4,4,1,3,3,3,3,4,4,4,4,4,4,4,4,2,4,3,4,3,4,3,3,4,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3
20338,male,77,,0,9,1,1,1,4,1,4,4,4,4,3,3,4,5,4,3,3,3,4,5,4,5,5,5,4,4,4,4,3,4,4,5,5,5,4,4,3,3,5,5,3,4,5,3
20339,female,77,1,0,14,2,2,3,3,1,4,4,5,4,4,5,4,4,5,5,5,5,4,4,4,5,5,5,5,5,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3
20340,male,77,1,0,4,2,2,3,4,1,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,5,5,4,4,4,5,3,4,4,4
20341,male,77,1,1,6,2,1,5,4,1,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
20342,male,66,1,0,8,3,2,3,3,1,4,4,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,4,4,4,4,3,4,3,3,3,3,3,4,5,4,4,3,4,3,3,4,4
20343,male,78,1,0,0,3,2,3,4,1,4,3,2,3,4,3,4,2,3,4,3,2,3,4,3,3,3,4,4,4,4,3,4,3,3,4,4,4,4,5,4,3,4,5,3,4,5,5
20344,male,78,2,0,12,2,2,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,2,3,3,3
20345,female,77,1,0,6,2,2,3,3,1,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,3,3,3,4,3,4,3,4,4,4,4,3,4,4,4,5,4
20346,male,78,1,0,8,3,2,4,3,1,5,5,5,5,4,4,4,4,5,5,5,5,4,3,4,3,2,1,1,2,3,4,2,4,4,4,3,5,5,3,4,4,3,4,4,3,3,3
20347,male,77,1,0,10,1,2,3,3,1,2,4,5,4,5,5,5,5,5,5,5,5,4,4,5,4,3,4,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5
20348,male,77,1,0,8,2,2,4,3,1,1,2,4,2,4,4,4,4,4,4,4,4,3,3,4,4,2,3,1,3,4,4,3,3,4,4,3,4,4,4,4,4,4,3,2,4,2,4
20349,female,77,1,0,11,1,3,6,3,1,2,5,5,2,3,3,3,2,4,4,3,4,4,2,4,4,2,4,3,4,4,4,4,4,5,5,5,4,5,5,4,4,4,4,4,4,4,4
20350,male,77,1,0,10,2,3,5,4,1,2,3,5,5,5,3,5,5,4,4,4,4,1,4,2,1,3,5,1,3,4,5,5,5,5,4,5,5,4,5,4,5,5,5,5,5,4,5
20351,female,78,1,1,11,1,3,3,2,0,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5
20352,female,78,1,0,11,2,2,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,4,2,4,1,1,1,1,1,3,4,3,5,5,5,5,5,4,4,4,5,5,5,3,3,3,3
20353,female,77,1,0,9,2,2,5,4,1,4,3,4,4,4,3,3,4,4,3,4,4,4,3,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
20354,female,78,1,1,14,1,2,3,3,1,1,4,5,5,4,4,4,4,4,4,4,4,2,2,3,3,1,3,1,1,3,3,5,3,5,4,5,5,4,5,4,4,4,4,3,3,3,3
20355,female,78,2,1,13,1,1,3,4,1,4,3,5,4,4,3,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
20356,female,78,1,1,8,1,2,5,3,1,5,4,4,4,5,5,4,4,5,3,4,4,4,4,3,3,1,3,2,2,3,3,3,3,4,5,4,4,4,4,5,4,4,3,2,3,3,3
20357,female,76,3,1,10,1,2,2,2,0,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,3
20358,female,77,1,0,0,2,1,1,2,1,2,4,4,4,5,5,5,5,4,4,4,5,3,4,5,3,3,5,4,3,3,3,2,3,4,5,4,3,4,4,2,2,2,3,2,3,2,3
20359,male,77,1,0,10,2,1,4,4,1,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,3,3,4,3,3,3,4,5,4,5,4,4,3,4,5,4,3,4,3,4
20360,male,78,1,0,12,3,2,5,3,1,5,5,5,4,3,3,3,3,5,5,5,5,3,2,3,2,2,1,2,2,5,5,4,4,3,4,5,5,5,4,4,5,3,4,4,4,3,4
20361,female,78,1,0,9,2,1,3,4,0,3,3,4,3,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,3,3,4,4,4,3,4,3
20362,male,78,1,0,12,2,1,4,3,1,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,3,5,3,3,4,4,4,5,4,4,4,5,5,5,5,5,5,4,4,4,4,3
20363,female,78,1,0,10,2,3,3,3,1,2,2,4,4,4,4,4,4,4,3,2,4,2,2,2,2,2,2,2,2,3,3,3,4,4,2,2,4,4,3,2,2,2,2,3,4,2,3
20364,male,77,1,0,0,2,2,4,3,1,2,4,3,2,4,4,4,4,4,4,4,4,4,3,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4
20365,male,77,1,0,12,1,2,6,3,1,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20366,male,77,1,0,4,3,2,4,4,1,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4
20367,male,77,2,1,15,1,3,5,4,1,5,4,4,4,4,4,4,4,5,4,4,4,2,4,2,2,2,1,1,1,4,4,4,4,4,4,2,4,4,4,4,3,3,3,4,3,4,4
20368,male,78,,0,0,3,99,99,99,99,3,4,5,5,4,5,5,4,4,5,5,4,4,5,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,4,4,3,3,4,3,4,3,3
20369,male,77,1,0,8,2,2,1,2,0,3,2,3,3,4,4,4,4,3,2,3,2,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,2,4,3,3,3,3,4,3,3
20370,female,77,1,0,16,3,1,3,3,1,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,1,2,3,3,3,3,2,2,4,4,3,4,4,4,4,3,3,2,4,2,3,2
20371,female,78,1,0,10,2,2,5,3,1,4,4,4,4,3,3,3,3,4,4,4,4,2,2,3,3,2,2,2,2,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
20372,female,77,1,0,12,2,2,5,3,1,4,4,4,4,2,2,2,2,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4
20373,male,78,1,0,10,2,3,4,4,1,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
20374,male,77,1,0,14,1,1,4,4,1,2,5,5,4,3,5,5,5,5,5,5,5,2,4,2,1,3,4,2,2,4,4,4,4,4,4,3,4,4,3,5,4,4,4,4,4,4,4
20375,male,77,1,0,9,2,3,4,3,1,1,3,5,2,3,3,4,4,4,4,5,5,4,1,4,4,3,4,4,4,4,4,4,4,4,4,1,5,4,4,4,4,4,3,3,4,3,4
20376,male,76,3,1,12,1,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20377,male,77,1,0,10,1,1,4,2,1,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3
20378,male,78,2,0,12,1,1,3,2,1,5,4,5,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4
20379,female,77,1,1,12,1,1,1,3,0,2,4,4,2,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,4,4,4,3,3,4,4,3
20380,female,78,1,0,10,2,3,4,3,1,5,5,5,5,4,4,4,4,4,4,4,4,4,2,5,2,2,3,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2
20381,female,78,1,0,13,2,1,4,2,1,2,4,4,2,4,4,4,4,4,3,4,3,4,2,4,4,4,3,3,4,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
20382,female,77,1,0,14,2,1,2,2,0,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5
20383,female,77,1,0,12,2,1,3,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4
20384,female,78,1,0,13,1,2,3,4,1,4,5,4,4,4,3,4,3,5,5,4,5,3,3,3,5,2,4,1,1,3,4,3,4,4,5,3,3,4,4,4,4,3,2,3,3,2,3
20385,female,78,1,0,10,1,3,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20386,female,77,1,0,9,3,1,3,2,1,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20387,female,78,1,0,14,2,1,2,2,1,2,4,4,4,3,3,3,4,4,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3
20388,female,78,,0,11,2,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20389,female,77,1,1,10,1,2,6,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20390,female,78,,0,4,2,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,3,4,4,4
20391,female,78,1,1,13,3,1,3,3,1,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,3,4,3,3,4,4,4,3,3,4,4,5,4,4,4,4,4,4,4,5,4,5
20392,male,77,1,0,11,3,99,3,2,1,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,3,3,3,4,5,4,3,4,3,3,3,3,3,3,3,3,3,3
20393,female,78,1,1,12,1,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,3,4,4,2,2,3,3
20394,male,78,1,0,4,3,2,2,4,1,3,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,3,5,5,5,4,4,4,5,4,4,5,4,4,5,5,4,5,4,5
20395,female,78,1,0,13,2,2,3,3,1,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
20396,male,78,1,0,11,1,1,4,3,1,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4
20397,male,77,1,0,12,2,2,6,3,1,3,3,4,3,4,4,4,4,4,3,3,4,4,3,3,3,2,4,2,2,3,3,3,3,3,4,3,3,4,3,4,3,3,3,4,4,3,4
20398,female,77,1,1,14,2,2,3,3,1,4,4,4,5,4,4,5,5,5,5,5,4,5,5,4,3,3,4,4,4,4,4,5,4,4,4,3,5,5,5,4,4,4,3,4,4,4,4
20399,male,77,1,1,14,1,1,2,4,1,3,4,4,4,4,4,3,5,4,3,2,4,4,4,4,4,2,2,2,2,4,4,5,4,4,5,5,3,5,3,4,4,4,2,2,4,4,4
20400,female,78,1,0,14,3,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3
20401,male,78,1,0,12,2,3,5,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,5,4,5,4,5,5,4,5,4,5,4,5,5,4,5,5
20402,male,78,2,0,10,3,3,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,4,3,3,4,3,3,3,4,4,3,3,3,3,3,4,3,3
20403,male,78,1,1,9,1,1,3,2,1,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5
20404,male,78,1,0,15,2,3,5,4,0,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,3
20405,female,77,3,0,13,2,99,2,3,1,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,4,4,3,3,4,4,3,3,3,3,2,2,2,3
20406,male,78,,0,2,3,2,4,3,1,4,4,4,4,4,5,4,4,5,4,5,4,4,4,5,4,5,4,5,4,4,5,4,5,5,4,5,4,4,4,5,4,4,4,5,4,5,5
20407,male,77,3,0,12,1,2,3,2,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20408,female,77,1,0,12,3,2,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20409,male,77,1,0,11,3,1,5,3,1,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,4,5,5,5,5,3,3,3,2,3,3,3,3,2,3,2,2,2,2,2,2,2,2
20410,male,77,1,0,15,3,1,1,3,1,3,3,3,2,3,3,3,3,5,5,5,5,3,3,3,3,2,2,2,2,4,3,4,4,3,4,4,5,4,4,3,3,4,4,2,2,2,4
20411,male,77,1,0,10,1,1,5,2,0,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,3,4,3,4,4,4,4,4,5,3,4,4,4,5,5,4,4,4,4,4,3
20412,male,78,1,0,15,2,2,4,2,0,3,4,5,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,3,4,5,4,4,4,4,3,4,4,4,2,2,3,3
20413,female,77,,0,8,2,2,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20414,male,77,2,0,9,3,3,3,2,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20415,male,78,1,0,15,2,1,3,3,0,3,4,4,4,3,3,4,2,4,4,4,4,4,5,4,3,5,4,3,4,4,3,4,3,5,5,5,5,4,3,5,3,4,4,5,4,4,4
20416,male,78,1,0,0,3,2,4,3,0,4,4,5,4,3,4,4,5,5,4,4,4,4,5,4,4,4,5,4,4,5,4,4,5,4,4,3,5,4,3,4,4,4,3,4,5,5,5
20417,male,77,1,1,14,1,2,3,2,1,3,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,3,3,3,3,3,3
20418,male,78,1,1,13,1,1,2,3,1,2,3,4,4,4,3,4,4,5,5,4,3,3,2,4,4,3,4,3,3,4,4,3,3,5,5,5,4,4,4,3,4,3,4,4,5,4,3
20419,male,78,1,1,13,1,1,3,2,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
20420,male,78,1,1,13,1,2,2,3,1,3,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,2,2,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3
20421,female,78,1,0,10,3,1,3,2,1,4,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20422,female,77,1,0,12,2,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,5,4,5,4,5,5,5,5,5,4,5,3,4,5,4
